ts,metric,key,value
2026-09-24T04:37:39Z,cpu_s,worker-2,23.85
2026-09-24T04:37:39Z,restarts,worker-2,0
2026-09-24T04:37:39Z,pg_conn,slaydx|idle,4
2026-09-24T04:37:39Z,queue,QUEUED,2282
2026-09-24T04:37:39Z,queue,IN_PROGRESS,0
2026-09-24T04:37:39Z,queue,oldest_queued_s,59
2026-09-24T04:37:39Z,pg_mem_mib,postgres,197.2
2026-09-24T04:37:39Z,pg_cpu_pct,postgres,7.06
2026-09-24T04:37:45Z,rss_kb,jail,48848
2026-09-24T04:37:45Z,cpu_s,jail,0.03
2026-09-24T04:37:45Z,restarts,jail,0
2026-09-24T04:37:45Z,rss_kb,web,257184
2026-09-24T04:37:45Z,cpu_s,web,224.31
2026-09-24T04:37:45Z,restarts,web,0
2026-09-24T04:37:45Z,rss_kb,worker-1,190892
2026-09-24T04:37:45Z,cpu_s,worker-1,24.96
2026-09-24T04:37:45Z,restarts,worker-1,0
2026-09-24T04:37:45Z,rss_kb,worker-2,190660
2026-09-24T04:37:45Z,cpu_s,worker-2,24.95
2026-09-24T04:37:45Z,restarts,worker-2,0
2026-09-24T04:37:45Z,pg_conn,slaydx|idle,4
2026-09-24T04:37:45Z,queue,QUEUED,2235
2026-09-24T04:37:45Z,queue,IN_PROGRESS,0
2026-09-24T04:37:45Z,queue,oldest_queued_s,63
2026-09-24T04:37:45Z,pg_mem_mib,postgres,196.6
2026-09-24T04:37:45Z,pg_cpu_pct,postgres,9.01
2026-09-24T04:37:51Z,rss_kb,jail,48848
2026-09-24T04:37:51Z,cpu_s,jail,0.03
2026-09-24T04:37:51Z,restarts,jail,0
2026-09-24T04:37:51Z,rss_kb,web,257184
2026-09-24T04:37:51Z,cpu_s,web,224.47
2026-09-24T04:37:51Z,restarts,web,0
2026-09-24T04:37:51Z,rss_kb,worker-1,191084
2026-09-24T04:37:51Z,cpu_s,worker-1,26.34
2026-09-24T04:37:51Z,restarts,worker-1,0
2026-09-24T04:37:51Z,rss_kb,worker-2,185228
2026-09-24T04:37:51Z,cpu_s,worker-2,26.59
2026-09-24T04:37:51Z,restarts,worker-2,0
2026-09-24T04:37:51Z,pg_conn,slaydx|idle,3
2026-09-24T04:37:51Z,queue,QUEUED,2188
2026-09-24T04:37:51Z,queue,IN_PROGRESS,0
2026-09-24T04:37:51Z,queue,oldest_queued_s,68
2026-09-24T04:37:51Z,pg_mem_mib,postgres,194.7
2026-09-24T04:37:51Z,pg_cpu_pct,postgres,7.64
2026-09-24T04:37:58Z,rss_kb,jail,48848
2026-09-24T04:37:58Z,cpu_s,jail,0.03
2026-09-24T04:37:58Z,restarts,jail,0
2026-09-24T04:37:58Z,rss_kb,web,257184
2026-09-24T04:37:58Z,cpu_s,web,224.61
2026-09-24T04:37:58Z,restarts,web,0
2026-09-24T04:37:58Z,rss_kb,worker-1,186700
2026-09-24T04:37:58Z,cpu_s,worker-1,27.69
2026-09-24T04:37:58Z,restarts,worker-1,0
2026-09-24T04:37:58Z,rss_kb,worker-2,186288
2026-09-24T04:37:58Z,cpu_s,worker-2,27.97
2026-09-24T04:37:58Z,restarts,worker-2,0
2026-09-24T04:37:58Z,pg_conn,slaydx|idle,3
2026-09-24T04:37:58Z,queue,QUEUED,2139
2026-09-24T04:37:58Z,queue,IN_PROGRESS,0
2026-09-24T04:37:58Z,queue,oldest_queued_s,72
2026-09-24T04:37:58Z,pg_mem_mib,postgres,193.8
2026-09-24T04:37:58Z,pg_cpu_pct,postgres,7.88
2026-09-24T04:38:04Z,rss_kb,jail,48848
2026-09-24T04:38:04Z,cpu_s,jail,0.03
2026-09-24T04:38:04Z,restarts,jail,0
2026-09-24T04:38:04Z,rss_kb,web,257184
2026-09-24T04:38:04Z,cpu_s,web,224.85
